input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
38502690,https://pubmed.ncbi.nlm.nih.gov/38502690/,38502690,PMC10990124,true,GSE252543; GSE252823,2,Glucuronic acid confers colonization advantage to enteric pathogens.,Proceedings of the National Academy of Sciences of the United States of America,2024,10.1073/pnas.2400226121,Rosay T; Jimenez AG; Sperandio V,
38498111,https://pubmed.ncbi.nlm.nih.gov/38498111/,38498111,,false,,0,"In Vitro Profiling of Potential Fish Probiotics, Enterococcus hirae Strains, Isolated from Jade Perch, and Safety Properties Assessed Using Whole Genome Sequencing.",Probiotics and antimicrobial proteins,2025,10.1007/s12602-024-10244-0,Li W; Lim CH; Zhao Z; Wang Y; Conway PL; Loo SCJ,
38497257,https://pubmed.ncbi.nlm.nih.gov/38497257/,38497257,PMC10945410,true,,0,The role of animal hosts in shaping gut microbiome variation.,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",2024,10.1098/rstb.2023.0071,Maritan E; Quagliariello A; Frago E; Patarnello T; Martino ME,
38485034,https://pubmed.ncbi.nlm.nih.gov/38485034/,38485034,,false,,0,Metagenomic analysis of intestinal microbial function and key genes responsive to acute high-salinity stress in Nile tilapia (Oreochromis niloticus).,Gene,2024,10.1016/j.gene.2024.148371,Gong J; Xu F; Li Y; He Y; Liang Z; Chen X; Zhang X; Liu L; Zhou L; Huang X,
38483744,https://pubmed.ncbi.nlm.nih.gov/38483744/,38483744,,false,,0,Comparative analysis of gut microbiome in Pangasionodon hypopthalmus and Labeo catla during health and disease.,International microbiology : the official journal of the Spanish Society for Microbiology,2024,10.1007/s10123-024-00494-x,Bharathi Rathinam R; Tripathi G; Das BK; Jain R; Acharya A,
38483509,https://pubmed.ncbi.nlm.nih.gov/38483509/,38483509,PMC11097781,true,PRJNA1044581,1,Clonal dissemination of Acinetobacter radioresistens among Humboldt penguins (Spheniscus humboldti) inhabiting a barren northern Peruvian island.,European journal of microbiology & immunology,2024,10.1556/1886.2023.00066,Roca I; Espinoza K; Irigoin-Lovera C; Piquet M; Palomino-Kobayashi LA; Castillo AK; Gonzales-DelCarpio DD; Viñes J; Muñoz L; Ymaña B; Oporto R; Zavalaga C; Pons MJ; Ruiz J,
38481663,https://pubmed.ncbi.nlm.nih.gov/38481663/,38481663,PMC10933104,true,PRJEB66438; PRJEB66439,2,Defining a metagenomic threshold for detecting low abundances of Providencia alcalifaciens in canine faecal samples.,Frontiers in cellular and infection microbiology,2024,10.3389/fcimb.2024.1305742,Aardal AM; Soltvedt EM; Nørstebø SF; Haverkamp THA; Rodriguez-Campos S; Skancke E; Llarena AK,
38469667,https://pubmed.ncbi.nlm.nih.gov/38469667/,38469667,PMC10939107,true,PRJNA876316,1,Gut microbiota in the association between obesity and kidney function decline: a metagenomics-based study in a rat model.,Renal failure,2024,10.1080/0886022X.2024.2328320,Alemasi A; Gu L; Zhou Y,
38461199,https://pubmed.ncbi.nlm.nih.gov/38461199/,38461199,PMC10924886,true,PRJNA685398,1,Apis mellifera filamentous virus from a honey bee gut microbiome survey in Hungary.,Scientific reports,2024,10.1038/s41598-024-56320-x,Papp M; Tóth AG; Békési L; Farkas R; Makrai L; Maróti G; Solymosi N,
38451230,https://pubmed.ncbi.nlm.nih.gov/38451230/,38451230,PMC10986573,true,PRJEB65885,1,"A comparison of short-read, HiFi long-read, and hybrid strategies for genome-resolved metagenomics.",Microbiology spectrum,2024,10.1128/spectrum.03590-23,Eisenhofer R; Nesme J; Santos-Bay L; Koziol A; Sørensen SJ; Alberdi A; Aizpurua O,
38443405,https://pubmed.ncbi.nlm.nih.gov/38443405/,38443405,PMC10914738,true,,0,Uncovering the microbiome landscape in sashimi delicacies.,Scientific reports,2024,10.1038/s41598-024-55938-1,Ho CW; Chen PY; Liao YT; Cheng YF; Tsou HH; Liu TY; Liang KH,
38441977,https://pubmed.ncbi.nlm.nih.gov/38441977/,38441977,PMC10986500,true,PRJNA973216,1,Metagenomic analysis of the intestinal microbiome reveals the potential mechanism involved in Bacillus amyloliquefaciens in treating schistosomiasis japonica in mice.,Microbiology spectrum,2024,10.1128/spectrum.03735-23,Chen H; Huang S; Zhao Y; Sun R; Wang J; Yao S; Huang J; Yu Z,
38422109,https://pubmed.ncbi.nlm.nih.gov/38422109/,38422109,PMC10903844,true,PRJNA1047345,1,Effects of nano-cerium dioxide on intestinal microflora in rats by oral subchronic exposure.,PloS one,2024,10.1371/journal.pone.0298917,Ye Q; Jia D; Ji J; Liu Y; Wu G,
38421192,https://pubmed.ncbi.nlm.nih.gov/38421192/,38421192,PMC10986621,true,PRJNA1049576,1,Sleep deprivation-induced anxiety-like behaviors are associated with alterations in the gut microbiota and metabolites.,Microbiology spectrum,2024,10.1128/spectrum.01437-23,Zhang N; Gao X; Li D; Xu L; Zhou G; Xu M; Peng L; Sun G; Pan F; Li Y; Ren R; Huang R; Yang Y; Wang Z,
38420673,https://pubmed.ncbi.nlm.nih.gov/38420673/,38420673,,false,,0,Red pandas with different diets and environments exhibit different gut microbial functional composition and capacity.,Integrative zoology,2024,10.1111/1749-4877.12813,Lu Y; Zhang L; Liu X; Lan Y; Wu L; Wang J; Wu K; Yang C; Lv R; Yi D; Zhuo G; Li Y; Shen F; Hou R; Yue B; Fan Z,
38412016,https://pubmed.ncbi.nlm.nih.gov/38412016/,38412016,PMC10942630,true,PRJNA1029996,1,Oral supplementation of gut microbial metabolite indole-3-acetate alleviates diet-induced steatosis and inflammation in mice.,eLife,2024,10.7554/eLife.87458,Ding Y; Yanagi K; Yang F; Callaway E; Cheng C; Hensel ME; Menon R; Alaniz RC; Lee K; Jayaraman A,
38411058,https://pubmed.ncbi.nlm.nih.gov/38411058/,38411058,PMC10986473,true,,0,Screening potential biomarkers associated with insulin resistance in high-fat diet-fed mice by integrating metagenomics and untargeted metabolomics.,Microbiology spectrum,2024,10.1128/spectrum.04094-23,Zhou Y; Tang J; Du W; Zhang Y; Ye B-C,
38400721,https://pubmed.ncbi.nlm.nih.gov/38400721/,38400721,PMC10896145,true,PRJCA005398; PRJCA005400,2,S-amlodipine induces liver inflammation and dysfunction through the alteration of intestinal microbiome in a rat model.,Gut microbes,2024,10.1080/19490976.2024.2316923,Liu X; Fang H; Pan L; Zhang P; Lin H; Gao H; Ye C; Mao D; Luo Y,
38396840,https://pubmed.ncbi.nlm.nih.gov/38396840/,38396840,PMC10889215,true,,0,Changes in HLA-B27 Transgenic Rat Fecal Microbiota Following Tofacitinib Treatment and Ileocecal Resection Surgery: Implications for Crohn's Disease Management.,International journal of molecular sciences,2024,10.3390/ijms25042164,Blondeaux A; Valibouze C; Speca S; Rousseaux C; Dubuquoy C; Blanquart H; Zerbib P; Desreumaux P; Foligné B; Titécat M,
38396543,https://pubmed.ncbi.nlm.nih.gov/38396543/,38396543,PMC10886277,true,,0,Lactiplantibacillus plantarum and Saccharomyces cerevisiae-Fermented Coconut Water Alleviates Dextran Sodium Sulfate-Induced Enteritis in Wenchang Chicken: A Gut Microbiota and Metabolomic Approach.,Animals : an open access journal from MDPI,2024,10.3390/ani14040575,Zheng L; Han Z; Zhang J; Kang J; Li C; Pang Q; Liu S,
38384302,https://pubmed.ncbi.nlm.nih.gov/38384302/,38384302,PMC10879578,true,PRJNA894343,1,Fine-tuning of post-weaning pig microbiome structure and functionality by in-feed zinc oxide and antibiotics use.,Frontiers in cellular and infection microbiology,2024,10.3389/fcimb.2024.1354449,Ortiz Sanjuán JM; Manzanilla EG; Cabrera-Rubio R; Crispie F; Cotter PD; Garrido JJ; Ekhlas D; O'Neill L; Argüello H,
38375831,https://pubmed.ncbi.nlm.nih.gov/38375831/,38375831,PMC10880513,true,,0,Dietary resistant starch supplementation increases gut luminal deoxycholic acid abundance in mice.,Gut microbes,2024,10.1080/19490976.2024.2315632,Reuter MA; Tucker M; Marfori Z; Shishani R; Bustamante JM; Moreno R; Goodson ML; Ehrlich A; Taha AY; Lein PJ; Joshi N; Brito I; Durbin-Johnson B; Nandakumar R; Cummings BP,
38374121,https://pubmed.ncbi.nlm.nih.gov/38374121/,38374121,PMC10877772,true,PRJNA1019009,1,Integrated meta-omics reveals the regulatory landscape involved in lipid metabolism between pig breeds.,Microbiome,2024,10.1186/s40168-023-01743-3,Sun J; Xie F; Wang J; Luo J; Chen T; Jiang Q; Xi Q; Liu GE; Zhang Y,
38366194,https://pubmed.ncbi.nlm.nih.gov/38366194/,38366194,PMC10873858,true,CNP0002106,1,Characterizing core microbiota and regulatory functions of the pig gut microbiome.,The ISME journal,2024,10.1093/ismejo/wrad037,Hu J; Chen J; Ma L; Hou Q; Zhang Y; Kong X; Huang X; Tang Z; Wei H; Wang X; Yan X,
38350466,https://pubmed.ncbi.nlm.nih.gov/38350466/,38350466,,false,,0,"Heat-stable spores of carotenoid-producing Bacillus marisflavi and non-pigmented Bacillus subtilis cooperatively promote growth, quality, and gut microbiota of white-leg shrimp.",Beneficial microbes,2023,10.1163/18762891-20230041,Nguyen TT; Bui ATP; Le NTH; Vo HTN; Nguyen AH; Pham TD; Hara T; Yokota K; Matsutani M; Takatsuka Y; Nguyen ATV,
41853558,https://pubmed.ncbi.nlm.nih.gov/41853558/,41853558,PMC12993598,true,ERP157099,1,Wildlife fecal microbiota exhibit community stability across a longitudinal semi-controlled non-invasive sampling experiment.,Frontiers in microbiomes,2024,10.3389/frmbi.2024.1274277,Pannoni SB; Holben WE,
38349437,https://pubmed.ncbi.nlm.nih.gov/38349437/,38349437,,false,,0,Gut Microbiota Disorders in Obesity-Associated Benign Prostatic Hyperplasia in Rats.,Biochemical genetics,2024,10.1007/s10528-023-10634-z,Gu L; Alemasi A; Chen Y; Li X; Mei Y; Zhou J; He D; Zeng J,
38349151,https://pubmed.ncbi.nlm.nih.gov/38349151/,38349151,PMC10949489,true,PRJNA997708,1,Serial passage of PDCoV in cell culture reduces its pathogenicity and its damage of gut microbiota homeostasis in piglets.,mSystems,2024,10.1128/msystems.01346-23,Zhang Y; Si L; Gao J; Shu X; Qiu C; Zhang Y; Zu S; Hu H,
38347598,https://pubmed.ncbi.nlm.nih.gov/38347598/,38347598,PMC10860329,true,PRJNA1031251,1,Metagenome-assembled genome reveals species and functional composition of Jianghan chicken gut microbiota and isolation of Pediococcus acidilactic with probiotic properties.,Microbiome,2024,10.1186/s40168-023-01745-1,Shen H; Wang T; Dong W; Sun G; Liu J; Peng N; Zhao S,
38341424,https://pubmed.ncbi.nlm.nih.gov/38341424/,38341424,PMC10858875,true,PRJCA012504; PRJNA831632,2,Eco-evolutionary dynamics of gut phageome in wild gibbons (Hoolock tianxing) with seasonal diet variations.,Nature communications,2024,10.1038/s41467-024-45663-8,Gao SM; Fei HL; Li Q; Lan LY; Huang LN; Fan PF,
38336077,https://pubmed.ncbi.nlm.nih.gov/38336077/,38336077,,false,,0,Daily fluctuation of Lactobacillus species and their antibiotic resistome in the colon of growing pigs.,The Science of the total environment,2024,10.1016/j.scitotenv.2024.170821,Xu J; Wang H; Xu R; Li Q; Li L; Su Y; Liu J; Zhu W,
38333588,https://pubmed.ncbi.nlm.nih.gov/38333588/,38333588,PMC10850238,true,PRJEB71614,1,"Impact of precursor-derived peracetic acid on post-weaning diarrhea, intestinal microbiota, and predicted microbial functional genes in weaned pigs.",Frontiers in microbiology,2024,10.3389/fmicb.2024.1356538,Galgano S; Conway L; Fellows A; Houdijk J,
38332701,https://pubmed.ncbi.nlm.nih.gov/38332701/,38332701,PMC10860355,true,,0,Vancomycin relieves tacrolimus-induced hyperglycemia by eliminating gut bacterial beta-glucuronidase enzyme activity.,Gut microbes,2024,10.1080/19490976.2024.2310277,Li P; Zhang R; Zhou J; Guo P; Liu Y; Shi S,
38331218,https://pubmed.ncbi.nlm.nih.gov/38331218/,38331218,,false,,0,Prevalence and Antimicrobial Resistance of Campylobacter in Conventional and No Antibiotics Ever Broiler Farms.,Journal of food protection,2024,10.1016/j.jfp.2024.100238,Rama EN; Bailey M; Kumar S; Leone C; den Bakker H; Thippareddi H; Singh M,
38329353,https://pubmed.ncbi.nlm.nih.gov/38329353/,38329353,PMC10949452,true,PRJCA012598,1,The adaptation of bumblebees to extremely high elevation associated with their gut microbiota.,mSystems,2024,10.1128/msystems.01219-23,Dong J-H; Xu X; Ren Z-X; Zhao Y-H; Zhang Y; Chen L; Wu Y; Chen G; Cao R; Wu Q; Wang H,
38329115,https://pubmed.ncbi.nlm.nih.gov/38329115/,38329115,PMC10857465,true,,0,Prescription opioids induced microbial dysbiosis worsens severity of chronic pancreatitis and drives pain hypersensitivity.,Gut microbes,2024,10.1080/19490976.2024.2310291,Kesh K; Tao J; Ghosh N; Jalodia R; Singh S; Dawra R; Roy S,
38321177,https://pubmed.ncbi.nlm.nih.gov/38321177/,38321177,PMC10847429,true,,0,Rebaudioside D decreases adiposity and hepatic lipid accumulation in a mouse model of obesity.,Scientific reports,2024,10.1038/s41598-024-53587-y,Morissette A; de Wouters d'Oplinter A; Andre DM; Lavoie M; Marcotte B; Varin TV; Trottier J; Pilon G; Pelletier M; Cani PD; Barbier O; Houde VP; Marette A,
38317217,https://pubmed.ncbi.nlm.nih.gov/38317217/,38317217,PMC10840300,true,PRJNA923293; PRJNA923754; PRJNA923757; PRJNA923758; PRJNA925792; PRJNA925821,6,Gut microbiota-derived LCA mediates the protective effect of PEDV infection in piglets.,Microbiome,2024,10.1186/s40168-023-01734-4,Xing JH; Niu TM; Zou BS; Yang GL; Shi CW; Yan QS; Sun MJ; Yu T; Zhang SM; Feng XZ; Fan SH; Huang HB; Wang JH; Li MH; Jiang YL; Wang JZ; Cao X; Wang N; Zeng Y; Hu JT; Zhang D; Sun WS; Yang WT; Wang CF,
38312103,https://pubmed.ncbi.nlm.nih.gov/38312103/,38312103,PMC10854365,true,PRJNA1022859; PRJNA1024074; PRJNA1024099; PRJNA1024450,4,Integrated multi-omics reveal gut microbiota-mediated bile acid metabolism alteration regulating immunotherapy responses to anti-α4β7-integrin in Crohn's disease.,Gut microbes,2024,10.1080/19490976.2024.2310894,Han B; Tang D; Lv X; Fan J; Li S; Zhu H; Zhang J; Xu S; Xu X; Huang Z; Huang Z; Lin G; Zhan L; Lv X,
38309691,https://pubmed.ncbi.nlm.nih.gov/38309691/,38309691,PMC11725157,true,PRJNA1067548,1,Glycosidic linkages of fungus polysaccharides influence the anti-inflammatory activity in mice.,Journal of advanced research,2025,10.1016/j.jare.2024.01.037,Yuan Q; Liu W; Hao W; Chen Y; Xiao Y; Li H; Shui M; Wu DT; Wang S,
38309340,https://pubmed.ncbi.nlm.nih.gov/38309340/,38309340,,false,,0,Exposure of Danio rerio to environmental sulfamethoxazole may contribute to neurobehavioral abnormalities via gut microbiome disturbance.,The Science of the total environment,2024,10.1016/j.scitotenv.2024.170546,Yu K; Song Y; Wang N; Yu X; Sun T; Yu H; Ruan Z; Qiu Y,
38309231,https://pubmed.ncbi.nlm.nih.gov/38309231/,38309231,,false,,0,Analysis of the gut microbiome associated to PVC biodegradation in yellow mealworms.,Ecotoxicology and environmental safety,2024,10.1016/j.ecoenv.2024.116046,Xu J; Dong Y,
38306257,https://pubmed.ncbi.nlm.nih.gov/38306257/,38306257,,false,,0,Mechanisms Underlying the Overlooked Chiral Fungicide-Driven Enantioselective Proliferation of Antibiotic Resistance in Earthworm Intestinal Microbiome.,Environmental science & technology,2024,10.1021/acs.est.3c07761,Song J; Zheng C; Qiu M; Zhan XP; Zhang Z; Zhang H; Shi N; Zhang L; Yu Y; Nicolaisen M; Xu L; Fang H,
38305171,https://pubmed.ncbi.nlm.nih.gov/38305171/,38305171,PMC10913395,true,PRJNA356809,1,Pseudomonas-associated bacteria play a key role in obtaining nutrition from bamboo for the giant panda (Ailuropoda melanoleuca).,Microbiology spectrum,2024,10.1128/spectrum.03819-23,Ning R; Li C; Xia M; Zhang Y; Gan Y; Huang Y; Zhang T; Song H; Zhang S; Guo W,
38305096,https://pubmed.ncbi.nlm.nih.gov/38305096/,38305096,PMC10853691,true,ERP156176; PRJEB71372,2,Evaluation of the safety and efficacy of fecal microbiota transplantations in bottlenose dolphins (Tursiops truncatus) using metagenomic sequencing.,Journal of applied microbiology,2024,10.1093/jambio/lxae026,Linnehan BK; Kodera SM; Allard SM; Brodie EC; Allaband C; Knight R; Lutz HL; Carroll MC; Meegan JM; Jensen ED; Gilbert JA,
38302438,https://pubmed.ncbi.nlm.nih.gov/38302438/,38302438,PMC10834593,true,GSE130970; GSE158237; GSE213632,3,ACOD1 deficiency offers protection in a mouse model of diet-induced obesity by maintaining a healthy gut microbiota.,Cell death & disease,2024,10.1038/s41419-024-06483-2,Eberhart T; Stanley FU; Ricci L; Chirico T; Ferrarese R; Sisti S; Scagliola A; Baj A; Badurek S; Sommer A; Culp-Hill R; Dzieciatkowska M; Shokry E; Sumpton D; D'Alessandro A; Clementi N; Mancini N; Cardaci S,
38288819,https://pubmed.ncbi.nlm.nih.gov/38288819/,38288819,,false,,0,Characterization of a Novel Thermostable 7α-Hydroxysteroid Dehydrogenase.,Protein and peptide letters,2024,10.2174/0109298665279004231229100320,Lou D; Cao Y; Duan H; Tan J; Li B; Zhou Y; Wang D,
38287457,https://pubmed.ncbi.nlm.nih.gov/38287457/,38287457,PMC10823672,true,PRJNA948469,1,"Functional similarity, despite taxonomical divergence in the millipede gut microbiota, points to a common trophic strategy.",Microbiome,2024,10.1186/s40168-023-01731-7,Nweze JE; Šustr V; Brune A; Angel R,
38281699,https://pubmed.ncbi.nlm.nih.gov/38281699/,38281699,PMC11550200,true,,0,Comprehensive insight into the alterations in the gut microbiome and the intestinal barrier as a consequence of iron deficiency anaemia.,Biomedical journal,2024,10.1016/j.bj.2024.100701,Soriano-Lerma A; García-Burgos M; Barton W; Alférez MJM; Crespo-Pérez JV; Soriano M; López-Aliaga I; Cotter PD; García-Salcedo JA,
38273006,https://pubmed.ncbi.nlm.nih.gov/38273006/,38273006,PMC10810782,true,,0,Effects of host-associated low-temperature probiotics in olive flounder (Paralichthys olivaceus) aquaculture.,Scientific reports,2024,10.1038/s41598-024-52491-9,Lee SJ; Noh DI; Lee YS; Hasan MT; Hur SW; Lee S; Jeong SM; Lee JM; Lee EW; Kim KW; Jang WJ,
38259106,https://pubmed.ncbi.nlm.nih.gov/38259106/,38259106,PMC10878065,true,CRA011276; CRA011605; PRJCA017220,3,Metabolomics and metagenomics reveal the impact of γδ T inhibition on gut microbiota and metabolism in periodontitis-promoting OSCC.,mSystems,2024,10.1128/msystems.00777-23,Wei W; Li J; Tang B; Deng Y; Li Y; Chen Q,
38258019,https://pubmed.ncbi.nlm.nih.gov/38258019/,38258019,PMC10819737,true,PRJNA977416,1,The Response of the Honey Bee Gut Microbiota to Nosema ceranae Is Modulated by the Probiotic Pediococcus acidilactici and the Neonicotinoid Thiamethoxam.,Microorganisms,2024,10.3390/microorganisms12010192,Sbaghdi T; Garneau JR; Yersin S; Chaucheyras-Durand F; Bocquet M; Moné A; El Alaoui H; Bulet P; Blot N; Delbac F,
38254505,https://pubmed.ncbi.nlm.nih.gov/38254505/,38254505,PMC10814958,true,,0,Effect of a Probiotic Beverage Enriched with Cricket Proteins on the Gut Microbiota: Composition of Gut and Correlation with Nutritional Parameters.,"Foods (Basel, Switzerland)",2024,10.3390/foods13020204,Dridi C; Millette M; Salmieri S; Aguilar Uscanga BR; Lacroix S; Venneri T; Sarmast E; Allahdad Z; Di Marzo V; Silvestri C; Lacroix M,
38254365,https://pubmed.ncbi.nlm.nih.gov/38254365/,38254365,PMC10812474,true,,0,"The Impact of Fiber Source on Digestive Function, Fecal Microbiota, and Immune Response in Adult Dogs.",Animals : an open access journal from MDPI,2024,10.3390/ani14020196,Montserrat-Malagarriga M; Castillejos L; Salas-Mani A; Torre C; Martín-Orúe SM,
38252058,https://pubmed.ncbi.nlm.nih.gov/38252058/,38252058,PMC10802228,true,PRJNA960650,1,Tailed bacteriophages (Caudoviricetes) dominate the microbiome of a diseased stingless bee.,Genetics and molecular biology,2024,10.1590/1678-4685-GMB-2023-0120,Caesar L; Haag KL,
38249446,https://pubmed.ncbi.nlm.nih.gov/38249446/,38249446,PMC10795773,true,PRJNA971188,1,Convergent remodelling of the gut microbiome is associated with host energetic condition over long-distance migration.,Functional ecology,2023,10.1111/1365-2435.14430,Trevelline BK; Sprockett D; DeLuca WV; Andreadis CR; Moeller AH; Tonra CM,
38245554,https://pubmed.ncbi.nlm.nih.gov/38245554/,38245554,PMC10799938,true,PRJNA850882; PRJNA892732; PRJNA892765,3,Endogenous Coriobacteriaceae enriched by a high-fat diet promotes colorectal tumorigenesis through the CPT1A-ERK axis.,NPJ biofilms and microbiomes,2024,10.1038/s41522-023-00472-7,Tang Q; Huang H; Xu H; Xia H; Zhang C; Ye D; Bi F,
38245349,https://pubmed.ncbi.nlm.nih.gov/38245349/,38245349,,false,,0,Enhancing microbial diversity as well as multi-organ health in hind-limb unloaded mice.,Life sciences in space research,2024,10.1016/j.lssr.2023.08.006,Shama S; Ranade AV; Qaisar R; Khan NA; Tauseef I; Elmoselhi A; Siddiqui R,
38231315,https://pubmed.ncbi.nlm.nih.gov/38231315/,38231315,,false,,0,Bioinformatic Approach to Investigate Larvae Gut Microbiota Cellulosimicrobium protaetiae via Whole-Genome Analysis.,Molecular biotechnology,2024,10.1007/s12033-023-00984-9,Le Ho H; Tran-Van L; Quyen PTQ; Kim SG; Jiang LM; Chew KW; Khoo KS; Chan SS; Tran TNT; Nguyen TDP,
38231265,https://pubmed.ncbi.nlm.nih.gov/38231265/,38231265,PMC10794284,true,PRJNA997754,1,Pioneering gut health improvements in piglets with phytogenic feed additives.,Applied microbiology and biotechnology,2024,10.1007/s00253-023-12925-2,Yu SJ; Morris A; Kayal A; Milošević I; Van TTH; Bajagai YS; Stanley D,
38229330,https://pubmed.ncbi.nlm.nih.gov/38229330/,38229330,PMC10789680,true,PRJNA884655; PRJNA884819,2,Integrated omics analysis reveals the alteration of gut microbiota and fecal metabolites in Cervus elaphus kansuensis.,Applied microbiology and biotechnology,2024,10.1007/s00253-023-12841-5,Zhang Z; Bao C; Li Z; He C; Jin W; Li C; Chen Y,
38219578,https://pubmed.ncbi.nlm.nih.gov/38219578/,38219578,,false,,0,"Biodegradation of polyethylene terephthalate by Tenebrio molitor: Insights for polymer chain size, gut metabolome and host genes.",Journal of hazardous materials,2024,10.1016/j.jhazmat.2024.133446,He L; Yang SS; Ding J; Chen CX; Yang F; He ZL; Pang JW; Peng BY; Zhang Y; Xing DF; Ren NQ; Wu WM,
38217406,https://pubmed.ncbi.nlm.nih.gov/38217406/,38217406,PMC10787367,true,PRJEB42631,1,Early microbial intervention reshapes phenotypes of newborn Bos taurus through metabolic regulations.,GigaScience,2024,10.1093/gigascience/giad118,Shen Y; Li Y; Wu T; Dong Q; Deng Q; Liu L; Guo Y; Cao Y; Li Q; Shi J; Zou H; Jiao Y; Ding L; Li J; Gao Y; Hu S; Wang Y; Chen L,
38212429,https://pubmed.ncbi.nlm.nih.gov/38212429/,38212429,PMC10784533,true,PRJNA1035229,1,Probiotic potential of Lacticaseibacillus rhamnosus VHProbi M15 on sucralfate-induced constipation in mice.,Scientific reports,2024,10.1038/s41598-024-51497-7,Cheng S; Cui H; Zhang J; Wang Q; Duan Z,
38212383,https://pubmed.ncbi.nlm.nih.gov/38212383/,38212383,PMC10784543,true,PRJNA1006652,1,Probiotic consortium modulating the gut microbiota composition and function of sterile Mediterranean fruit flies.,Scientific reports,2024,10.1038/s41598-023-50679-z,Haytham H; Kamel C; Wafa D; Salma F; Naima BM; George T; Ameur C; Msaad Guerfali M,
38203712,https://pubmed.ncbi.nlm.nih.gov/38203712/,38203712,PMC10778654,true,PRJNA944265,1,Red Cabbage Juice-Mediated Gut Microbiota Modulation Improves Intestinal Epithelial Homeostasis and Ameliorates Colitis.,International journal of molecular sciences,2023,10.3390/ijms25010539,Jean Wilson E; Sirpu Natesh N; Ghadermazi P; Pothuraju R; Prajapati DR; Pandey S; Kaifi JT; Dodam JR; Bryan JN; Lorson CL; Watrelot AA; Foster JM; Mansell TJ; Joshua Chan SH; Batra SK; Subbiah J; Rachagani S,
38194811,https://pubmed.ncbi.nlm.nih.gov/38194811/,38194811,,false,,0,Intestinal microbiota promoted NiONPs-induced liver fibrosis via effecting serum metabolism.,Ecotoxicology and environmental safety,2024,10.1016/j.ecoenv.2024.115943,Tang J; Zhao H; Li K; Zhou H; Chen Q; Wang H; Li S; Xu J; Sun Y; Chang X,
38191834,https://pubmed.ncbi.nlm.nih.gov/38191834/,38191834,PMC11009197,true,,0,Fisetin modulates the gut microbiota alongside biomarkers of senescence and inflammation in a DSS-induced murine model of colitis.,GeroScience,2024,10.1007/s11357-024-01060-z,Ashiqueali SA; Chaudhari D; Zhu X; Noureddine S; Siddiqi S; Garcia DN; Gostynska A; Stawny M; Rubis B; Zanini BM; Mansoor MAM; Schneider A; Naser SA; Yadav H; Masternak MM,
38188576,https://pubmed.ncbi.nlm.nih.gov/38188576/,38188576,PMC10768053,true,,0,Analysis of the microbial diversity in takin (Budorcas taxicolor) feces.,Frontiers in microbiology,2023,10.3389/fmicb.2023.1303085,Ma X; Wang W; Cai L; Xiao M; He F; Liu Z; Chen D; Wang Y; Shen L; Gu Y,
38188569,https://pubmed.ncbi.nlm.nih.gov/38188569/,38188569,PMC10770849,true,PRJNA952501,1,Comparison of the gut microbiota and metabolism in different regions of Red Swamp Crayfish (Procambarus clarkii).,Frontiers in microbiology,2023,10.3389/fmicb.2023.1289634,Liu S; Wang Z; Wang Z; Wu Q; Zhou J; Wang R; Han J; Su X,
38186252,https://pubmed.ncbi.nlm.nih.gov/38186252/,38186252,PMC10838664,true,,0,'- Invited Review - Translational gut microbiome research for strategies to improve beef cattle production sustainability and meat quality.,Animal bioscience,2024,10.5713/ab.23.0387,Mizoguchi Y; Guan LL,
38182626,https://pubmed.ncbi.nlm.nih.gov/38182626/,38182626,PMC10770139,true,PRJEB68160; PRJNA491335; PRJNA539933; PRJNA692042,4,Functional host-specific adaptation of the intestinal microbiome in hominids.,Nature communications,2024,10.1038/s41467-023-44636-7,Rühlemann MC; Bang C; Gogarten JF; Hermes BM; Groussin M; Waschina S; Poyet M; Ulrich M; Akoua-Koffi C; Deschner T; Muyembe-Tamfum JJ; Robbins MM; Surbeck M; Wittig RM; Zuberbühler K; Baines JF; Leendertz FH; Franke A,
38181823,https://pubmed.ncbi.nlm.nih.gov/38181823/,38181823,,false,,0,Ileitis promotes MASLD progression via bile acid modulation and enhanced TGR5 signaling in ileal CD8(+) T cells.,Journal of hepatology,2024,10.1016/j.jhep.2023.12.024,Zheng C; Wang L; Zou T; Lian S; Luo J; Lu Y; Hao H; Xu Y; Xiang Y; Zhang X; Xu G; Zou X; Jiang R,
38171069,https://pubmed.ncbi.nlm.nih.gov/38171069/,38171069,,false,,0,"Integration of metagenome and metabolome analysis reveals the correlation of gut microbiota, oxidative stress, and inflammation in Coilia nasus under air exposure stress and salinity mitigation.","Comparative biochemistry and physiology. Part D, Genomics & proteomics",2024,10.1016/j.cbd.2023.101175,Liu Y; Gao J; Nie Z; Wang J; Sun Y; Xu G,
38170981,https://pubmed.ncbi.nlm.nih.gov/38170981/,38170981,PMC10846032,true,PRJNA995784,1,Major urinary protein (Mup) gene family deletion drives sex-specific alterations in the house-mouse gut microbiota.,Microbiology spectrum,2024,10.1128/spectrum.03566-23,Real MVF; Colvin MS; Sheehan MJ; Moeller AH,
