input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
42103277,https://pubmed.ncbi.nlm.nih.gov/42103277/,42103277,,false,,0,Multi-omics landscape and machine learning predictors of acute and chronic coronary syndrome diagnosis in young patients.,Journal of advanced research,2026,10.1016/j.jare.2026.05.015,Yan J; Jin N; Xu C; Wu H; Jiang Q; Liu H; Yuan J; Yin D; Lin F; Wang R; Liang Y; Feng Y; Lan Y; Lin X; Wang Y; Zhang N; Dai L; Li T; Dong S; Cheng L; Sun X,
42100652,https://pubmed.ncbi.nlm.nih.gov/42100652/,42100652,PMC13144039,true,,0,Functional metagenomic reconstruction of microbial pathways altered by probiotic supplementation in liver failure.,Frontiers in cellular and infection microbiology,2026,10.3389/fcimb.2026.1799729,Luo J; Feng Y; Chen J; Xu N; Zhang G; Ni J; Li C,
42098851,https://pubmed.ncbi.nlm.nih.gov/42098851/,42098851,PMC13154660,true,,0,Buyang Huanwu Decoction promotes neurorepair after spinal cord injury through a Lactobacillus johnsonii-indole-3-lactic acid-AhR-PI3K/Akt axis.,Chinese medicine,2026,10.1186/s13020-026-01408-x,Dong J; Cao Y; Chen X; Xie T; Zhang X; Zhao Q; Shi C; Miao Q; Xu Z; Yan L; Dong L,
42098593,https://pubmed.ncbi.nlm.nih.gov/42098593/,42098593,,false,,0,Ovotransferrin Alleviates Ulcerative Colitis by Modulating Ligilactobacillus murinus-Mediated Bile Acid Metabolism via the Ptgs2/JAK-STAT Signaling Axis.,Journal of agricultural and food chemistry,2026,10.1021/acs.jafc.6c01625,Zheng D; Xin X; Ouyang H; Ma L; Wang H; Liu X; Liao X; Chu X; Gao Y; Huo J; Li S,
42096904,https://pubmed.ncbi.nlm.nih.gov/42096904/,42096904,PMC13157147,true,PRJNA1333881,1,Screening and characterization of Limosilactobacillus reuteri L16 and its probiotic properties in Hy-Line Brown chicks.,Poultry science,2026,10.1016/j.psj.2026.107024,Xu T; Chen Q; Ma J; Wu K; Su Z; You D; Wen R; Zhang T; Wang H; Zhang A,
42095017,https://pubmed.ncbi.nlm.nih.gov/42095017/,42095017,PMC13140854,true,,0,A comparative study of gut microbiota and metabolites in Tibetan sheep during cold and warm seasons.,Frontiers in veterinary science,2026,10.3389/fvets.2026.1768985,An QT; Li W; Ren Y; Liu X; Yao L; Li Y; Zhao X; Zhang Y; Feng P; Du X,
42093272,https://pubmed.ncbi.nlm.nih.gov/42093272/,42093272,,false,,0,Bifidobacterium animalis suppresses melanoma progression and activates anti-tumor immunity by inhibiting YAP1 expression in CD8+ T cells.,Cancer biology & medicine,2026,10.20892/j.issn.2095-3941.2025.0652,Li C; Zhang X; Yang Y; Zeng H; Shi Y; Zhang J; Liu L; Zhu C; Zhang Z; Li C; Wang X; Bai X; Deng H; Li Q,
42075321,https://pubmed.ncbi.nlm.nih.gov/42075321/,42075321,PMC13119109,true,,0,Environmental Regulation of Gut Microbial Networks Links to Growth Variation in Schizopygopsis younghusbandi Across Contrasting Aquaculture Systems.,Microorganisms,2026,10.3390/microorganisms14040925,Wang W; Wang Z; Zhang P; Zhang J,
42069617,https://pubmed.ncbi.nlm.nih.gov/42069617/,42069617,,false,,0,The gut metabolite arachidonic acid alleviates intestinal injury induced by a Toxoplasma gondii strain isolated from a wild rodent.,Parasites & vectors,2026,10.1186/s13071-026-07389-y,Yuan H; Song Y; Nie L; Yang Z; Yang L; Yang K; Yang Y; Li W; Wang X; Zhang XX; Hua Y; Yuan ZG,
42068031,https://pubmed.ncbi.nlm.nih.gov/42068031/,42068031,PMC13138079,true,PRJNA1392796;PRJNA1393325,2,Intestinal epithelial Syndecan-1 maintains mucosal homeostasis in inflammatory bowel disease by enhancing Faecalibacterium prausnitzii biofilm formation.,Gut microbes,2026,10.1080/19490976.2026.2665870,Chen S; Feng H; Wang Y; Huang J; Xu S; Gong Y; Liu X; Ouyang Y; Ye Q; Zheng D; Sun K; Wang A; Chen Y,
42067917,https://pubmed.ncbi.nlm.nih.gov/42067917/,42067917,PMC13151249,true,PRJNA1171754,1,Capsaicin ameliorates glycemic levels via gut microbiota-derived 5-aminolevulinic acid in mice.,Microbiome,2026,10.1186/s40168-026-02415-8,Fang Q; Huang S; Zhang C; Li M; Ye Z; Guo H; Xiao M; Wang S; Yu L; Zhang H; Zhao J; Tian F; Chen W; Zhai Q,
42066496,https://pubmed.ncbi.nlm.nih.gov/42066496/,42066496,,false,,0,Integrative metagenomic and metabolomic profiling identifies faecal biomarkers of prolonged social stress in pigs.,Animal : an international journal of animal bioscience,2026,10.1016/j.animal.2026.101823,Río-López R; Vourlaki IT; Clavell-Sansalvador A; Valdés A; Padilla L; García-Gil LJ; Xifró X; Ballester M; Quintanilla R; Ochoteco-Asensio J; Prenafeta-Boldú FX; Dalmau A; Ramayo-Caldas Y,
42063196,https://pubmed.ncbi.nlm.nih.gov/42063196/,42063196,PMC13134170,true,PRJNA1264679,1,Dietary regulation on gut resistome linked with microbial amino acid metabolism in pigs.,Animal microbiome,2026,10.1186/s42523-026-00542-z,Liu Z; Meng C; Shen J; Wang H; Guo J; Zhao J; Mu C; Zhu W,
42059394,https://pubmed.ncbi.nlm.nih.gov/42059394/,42059394,,false,,0,Early-life development of the microbiome and resistome in antibiotic-naïve dairy calves.,Microbiology spectrum,2026,10.1128/spectrum.02510-25,Murphy MM; Pinnell LJ; Doster E; Wolfe CA; Baker LA; Machado VS; Morley PS,
42057154,https://pubmed.ncbi.nlm.nih.gov/42057154/,42057154,,false,,0,Impact of phage therapy in post-weaning piglets challenged with ETEC strain in a controlled minitrial.,Porcine health management,2026,10.1186/s40813-026-00516-2,Mahmud MR; Uddin MK; Kareljärvi P; Jalasvuori M; Peräkylä J; Eklund T; Biström M; Hasan S; Vatanen T; Kiljunen S; Oliviero C,
42055201,https://pubmed.ncbi.nlm.nih.gov/42055201/,42055201,,false,,0,Subchronic exposure to environmental levels of fluoxetine disturbs gut microbiota-mediated intestinal barrier homeostasis and triggers delayed feeding response in zebrafish (Danio rerio).,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,2026,10.1016/j.cbpc.2026.110551,Lu L; Pan C; Fu L; Zhao L; Wang HY; Yao W; Yang M,
42046871,https://pubmed.ncbi.nlm.nih.gov/42046871/,42046871,PMC13121883,true,,0,Metagenomic sequencing reveals high reproducibility of human donor microbiota transplanted into germ-free mice via lower gut route.,Journal of Zhejiang University. Science. B,2026,10.1631/jzus.B2400495,Yang Y; Tan X; Zhang Z; Liang L; Wu Z; He J; Wang Y; Dong M; Zheng J; Zhang H; Feng S; Cheng W; Cui B; Wei H; Li Q,
42044779,https://pubmed.ncbi.nlm.nih.gov/42044779/,42044779,,false,,0,Effects of Rehmannia glutinosa Libosch. Rhizome water extract and Rehmapicrogenin on pulmonary hypertension: Multi-omics insights into epidermal growth factor receptor/pyruvate kinase M2 pathway and metabolic regulation.,Journal of ethnopharmacology,2026,10.1016/j.jep.2026.121775,Zhang Y; Zeng M; Guo P; Zhang Z; Chen X; Li X; Hao F; Jiao X; Wu Y; Feng W; Zheng X,
42039826,https://pubmed.ncbi.nlm.nih.gov/42039826/,42039826,PMC13108611,true,PRJNA1320939,1,Data-driven enterosignatures link gut microbiome reorganization to heat stress responses in lactating sows.,Frontiers in microbiology,2026,10.3389/fmicb.2026.1797687,Gini C; Tiezzi F; Jiang J; Byrd MH; Wen H; Johnson JS; Brito LF; van Vliet S; Maltecca C,
42036496,https://pubmed.ncbi.nlm.nih.gov/42036496/,42036496,,false,,0,Metagenomic insights into urolithin formation from rambutan rind extract by rat faecal-derived microbiome.,Applied microbiology and biotechnology,2026,10.1007/s00253-026-13841-x,Tow WK; Teh CSJ; Ooi CW; Lee RFS; Krishnasamy M; Palanisamy UD; Sundralingam U,
42034426,https://pubmed.ncbi.nlm.nih.gov/42034426/,42034426,,false,,0,"Antibiotic resistance gene profiles in the gut microbiomes of Apis cerana, Apis mellifera, and Bombus terrestris.",Pesticide biochemistry and physiology,2026,10.1016/j.pestbp.2026.107059,Zhou N; Wei R; Yang S; Hu F; Feng Y; Zheng H,
42023591,https://pubmed.ncbi.nlm.nih.gov/42023591/,42023591,PMC13108357,true,,0,Gut microbiota reshapes host energy metabolism to modulate depressive behaviors.,Gut microbes,2026,10.1080/19490976.2026.2662556,Lei P; Qi Z; Ma Q; Zhao B; Wen B; Jiang W; Xi W; Liu Y; Xun Y; Zhang S; Wang Y; Guo Y; Wang W; Ma X; Jia M; Fan Y,
42019469,https://pubmed.ncbi.nlm.nih.gov/42019469/,42019469,PMC13122816,true,PRJNA1282110;PRJNA1283350,2,Gut microbiota-derived taurolithocholic acid modulates myofiber-type switching via p38 MAPK/PGC-1α signaling underlying breed differences between Arbor Acres and Taoyuan chickens.,Poultry science,2026,10.1016/j.psj.2026.106914,Peng F; Zeng YY; Chang L; Huang YX; Deng JT; Liu YX; He X; Song ZH,
42014993,https://pubmed.ncbi.nlm.nih.gov/42014993/,42014993,,false,,0,Multi-omics integration analyses reveal microbiome and metabolome features in pregnant sow diarrhea induced by porcine epidemic diarrhea virus.,BMC microbiology,2026,10.1186/s12866-026-05043-2,Dong X; Yi J; Wang Y; Zhou A; Zhang J; Shi L; Wang C,
42010457,https://pubmed.ncbi.nlm.nih.gov/42010457/,42010457,,false,,0,Metagenomics reveals gut microbial differences and ecological adaptation in plateau zokor (Eospalax baileyi) populations.,BMC microbiology,2026,10.1186/s12866-026-05069-6,Guo J; Liang C; Cairang L; Si L; Yan J; Liu D,
42002357,https://pubmed.ncbi.nlm.nih.gov/42002357/,42002357,,false,,0,A novel Curcuma wenyujin-derived fructan modulates gut microbiota and metabolic pathways to ameliorate DSS-induced colitis.,Carbohydrate polymers,2026,10.1016/j.carbpol.2026.125292,Li Z; Li Z; Chu L; Hu S; Xue C; Lin H; Luo Y; Zhang Y; Zhang J; Wang Z,
41998806,https://pubmed.ncbi.nlm.nih.gov/41998806/,41998806,,false,,0,Temporal Shifts in Gut Microbiota and Host Immunity During Chronic Diarrhea in an Infant Rhesus Macaque: A Longitudinal Case Study Based on Multi-Omics.,Journal of medical primatology,2026,10.1111/jmp.70074,Tang R; Wang J; Zhang Z; Li Y; Lan Y; Fan Z,
41996550,https://pubmed.ncbi.nlm.nih.gov/41996550/,41996550,PMC13089944,true,PRJEB62607,1,Fecal Material of Captive Wild Animals as Source of CAZymes With Application Potential.,Chembiochem : a European journal of chemical biology,2026,10.1002/cbic.70315,Bechtner J; Hosek J; Schwab C,
41996045,https://pubmed.ncbi.nlm.nih.gov/41996045/,41996045,,false,,0,Comparative performance of traditional and commercial DNA extraction methods for fish gut microbiota analysis.,Molecular biology reports,2026,10.1007/s11033-026-11788-w,Mohanty A; Pavan-Kumar A; Chaudhari A; Kumari K; Kumar P; Maurye P,
41994282,https://pubmed.ncbi.nlm.nih.gov/41994282/,41994282,PMC13079344,true,PRJNA1415237,1,Elephant-derived Bacillus licheniformis modulates immune cells shedding light on cancer resistance.,Frontiers in microbiology,2026,10.3389/fmicb.2026.1753410,Wang X; Wei M; Yi Y; An J; Wang J; Zhao R; Su Z; Ji G; Zhang X; Liu X,
41990134,https://pubmed.ncbi.nlm.nih.gov/41990134/,41990134,PMC13131234,true,,0,"Hypobaric hypoxia affects gut microbiota of rats through affected community assembly, reduced network resilience, and metabolic reprogramming.",FEMS microbiology ecology,2026,10.1093/femsec/fiag039,Chen X; Wang Y; Feng J; Chen H; Yao B; Li F; Yang Q; Qu J,
41980940,https://pubmed.ncbi.nlm.nih.gov/41980940/,41980940,,false,,0,Tick-vectored mobilization of antibiotic resistance genes: transboundary dissemination across wildlife-livestock-vector-environment interfaces.,NPJ biofilms and microbiomes,2026,10.1038/s41522-026-00986-w,Lu Z; Li R; Zhou K; Li S; Sun S; Liu J; Zhao L; Chen S; Liu K; Yuan X; Shao Z,
41973542,https://pubmed.ncbi.nlm.nih.gov/41973542/,41973542,,false,,0,Functional gut microbiomes enhance performance in house fly larvae.,Applied and environmental microbiology,2026,10.1128/aem.00011-26,Muurmann AT; Rasmussen JA; Limborg MT; Gilbert MTP; Bahrndorff S,
41971325,https://pubmed.ncbi.nlm.nih.gov/41971325/,41971325,PMC13061865,true,,0,Multi-omics profiling implicates gut microbiota-sphingolipid interplay in the neuroprotective effects of semaglutide on diabetic cognitive impairment.,Frontiers in microbiology,2026,10.3389/fmicb.2026.1705784,Qi L; Kang H; Li X; Wang L; Lin Y; Zhan M; Zeng F; Xiao Z; Liu X; Chen Z; Liu L,
41971320,https://pubmed.ncbi.nlm.nih.gov/41971320/,41971320,PMC13062235,true,GCA_002007445.3;PRJNA1120402,2,Intestinal microbiome gone native: gut microbiome shift and resistome diversity in first homecoming giant panda family.,Frontiers in microbiology,2026,10.3389/fmicb.2026.1737792,Wu Y; Deng L; He X; Zhou D; Ling S; He M; Wang Q; Wang C; Wang M; Wu H; Li L; Li D; Yun L,
41969653,https://pubmed.ncbi.nlm.nih.gov/41969653/,41969653,PMC13066129,true,PRJNA1416482;PRJNA1416566;PRJNA1416591;PRJNA1417531,4,"Characterization of a Klebsiella pneumoniae mutant strain wGF 1-2 with attenuated virulence, altered morphology, and reduced biofilm formation.",Frontiers in cellular and infection microbiology,2026,10.3389/fcimb.2026.1761564,Dai Z; Hu Y; Tai A; Lu Y; Hu S; Pan J; Xiao Y; Ma X; Fu Q; Zhao H; Su Z; Tong P; Hao Z; Yao G; Wang J,
41968748,https://pubmed.ncbi.nlm.nih.gov/41968748/,41968748,,false,,0,Peptidomics: A New Dimension in Microbiome Research.,Protein and peptide letters,2026,10.2174/0109298665436241260327111926,Hilpert K,
41966829,https://pubmed.ncbi.nlm.nih.gov/41966829/,41966829,PMC13091997,true,PRJNA1091038,1,Protocol for the assessment of the impact of mycotoxins and glyphosate residues on the gut microbiome and resistome of European fallow deer.,STAR protocols,2026,10.1016/j.xpro.2026.104498,Tóth AG; Paholcsek M; Solymosi N; Stágel A; Gömbös P; Posta K; Lakatos I; Nagy SÁ; Ferenczi S; Szőke Z,
41965741,https://pubmed.ncbi.nlm.nih.gov/41965741/,41965741,,false,,0,"Artificial intelligence in microbiology: implications for metagenomics, diagnostics, and AMR surveillance.",Biomedical engineering online,2026,10.1186/s12938-026-01568-9,Khangarot R; Kumari V; Mishra R; Singh A,
41961352,https://pubmed.ncbi.nlm.nih.gov/41961352/,41961352,,false,,0,Puerarin Alleviates Depression via Integrated Regulation of TLR4/MyD88/NF-κB Signaling and Gut Microbiota-Metabolic Axis.,Neurochemical research,2026,10.1007/s11064-026-04747-1,Cao XY; Tian JJ; Zhang W; Chen CL; Ma H,
41951111,https://pubmed.ncbi.nlm.nih.gov/41951111/,41951111,,false,,0,Bilophila wadsworthia is linked to basal ganglia atrophy in the general population.,"Brain, behavior, and immunity",2026,10.1016/j.bbi.2026.106587,Fässler D; Wittfeld K; Frenzel S; Van der Auwera S; Merhjerd A; Gholizadeh M; Simm S; Kaderali L; Franck M; Rühlemann M; Bang C; Franke A; Friedrich N; Nauck M; Lerch MM; Weiss FU; Völker U; Bülow R; Völzke H; Peuker K; Zeissig S; Grabe HJ; Frost F; Hertel J,
41934511,https://pubmed.ncbi.nlm.nih.gov/41934511/,41934511,,false,,0,Dietary chitosan enhances gut microbial diversity and modulates beneficial and pathogenic communities in Channa striata fingerlings.,Antonie van Leeuwenhoek,2026,10.1007/s10482-026-02302-0,Kumar KS; Jeyabal J; Yagoo A; Vilvest J; Vaishnika AM,
41933826,https://pubmed.ncbi.nlm.nih.gov/41933826/,41933826,,false,,0,The health threat of wild animals by Rank I ARGs from habitat soils: Metagenomic and metabolomic evidence.,"Environmental pollution (Barking, Essex : 1987)",2026,10.1016/j.envpol.2026.128041,Ma J; Zhang H; Liang S; Feng X; Xia Z; Li H; Zou S; Li D,
41933424,https://pubmed.ncbi.nlm.nih.gov/41933424/,41933424,PMC13049842,true,,0,Gut microbiota-driven IL-17/PPAR axis mediates epigallocatechin-induced intestinal repair in weaned lambs.,Journal of animal science and biotechnology,2026,10.1186/s40104-026-01371-5,Zhao Y; Wang Z; Fan D; Zhang J; Tu Y; Diao Q; Cui K,
41930813,https://pubmed.ncbi.nlm.nih.gov/41930813/,41930813,,false,,0,Dehydroandrographolide succinate alleviates ulcerative colitis via regulating RAB9A/NF-κB axis-mediated macrophage polarization and remodeling the gut microbiota.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2026,10.1016/j.phymed.2026.158039,Liu J; Mai Y; Xie Y; Zhou X; Ye Y; Jiang D; He L; Ye Z; Li D; Xia C; Su J; Huang S,
41928361,https://pubmed.ncbi.nlm.nih.gov/41928361/,41928361,PMC13169683,true,PRJNA1158959;PRJNA1180741;SRR30616763;SRR30616851;SRR31744475;SRR31744652,6,Metagenomic insights into the global wild boar faecal microbiome reveal novel taxa and carbohydrate degraders distinguishing wild and domesticated Sus.,Microbiome,2026,10.1186/s40168-026-02392-y,Heng YC; Chua JHX; Silvaraju S; Fan H; Low A; Lim ACH; Chen B; Mane L; Dagar SS; Fliegerova K; Moniello G; Ikeda-Ohtsubo W; Okuda K; Seedorf H; Lim KJ; Kittelmann S,
41925227,https://pubmed.ncbi.nlm.nih.gov/41925227/,41925227,PMC13099265,true,GCA_011038535.1;GCA_017311315.1;PRJNA1073587;PRJNA1292430;PRJNA1293880;PRJNA1402480,6,Microoxic conditions promote Escherichia-associated cellulase expression in the giant panda gut.,The ISME journal,2026,10.1093/ismejo/wrag068,Deng F; Han Y; Peng Y; Xu Z; Yang J; He J; Li D; Dong G; Zhang P; Jiang H; Chai J; Wang C; Zhao J; Li Y,
41921920,https://pubmed.ncbi.nlm.nih.gov/41921920/,41921920,,false,,0,Virulence and antimicrobial resistance profiling of Klebsiella pneumoniae isolated from foxes in northern China.,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108476,Yang MT; Qin Y; Xu C; Leng X; Li XM; Hou QY; Sun YZ; Zhao Q; Liu S; Tang LY; Ma H; Chen BN; Zhang XX; Li ZY; Ni HB,
41921236,https://pubmed.ncbi.nlm.nih.gov/41921236/,41921236,,false,,0,Mechanism of Legionella pneumophila-induced liver injury via gut microbiota translocation under immunosuppression.,"Pathology, research and practice",2026,10.1016/j.prp.2026.156456,Lu D; Ping C; Jia D; Liu J; Wang H; Song Y; Cai X,
41912071,https://pubmed.ncbi.nlm.nih.gov/41912071/,41912071,,false,,0,Ophiopogon japonicus polysaccharide ameliorates pulmonary fibrosis via gut microbiota-metabolite crosstalk.,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108464,Zhang PP; Cui MY; Shen Y; Han B; Yu W; Wei TT; Zeng KW; Tu PF,
41910137,https://pubmed.ncbi.nlm.nih.gov/41910137/,41910137,PMC13141892,true,PRJNA1393111,1,Temperature modulates gut microbiome disruption and resistome enrichment in oxytetracycline-treated channel catfish (Ictalurus punctatus).,Microbiology spectrum,2026,10.1128/spectrum.04187-25,Li X; Wang H; Abdelrahman HA; Kelly AM; Roy LA; Soto E; Wang L,
41909891,https://pubmed.ncbi.nlm.nih.gov/41909891/,41909891,PMC12940121,true,,0,Insights into the gut microbiome-metabolite dynamics in breast cancer.,Gut microbes reports,2025,10.1080/29933935.2025.2483446,Manzoor H; Kayani MUR,
41904571,https://pubmed.ncbi.nlm.nih.gov/41904571/,41904571,PMC13064011,true,PRJEB11755;PRJNA1219188;PRJNA1273087;PRJNA1273977;PRJNA1276128,5,Copper is an intestinal habitat filter affecting the gut microbiota interactions with Salmonella Typhimurium.,Microbiome,2026,10.1186/s40168-025-02322-4,Kolenda R; Hassan MM; Arrieta-Gisasola A; Kamara A; Ansorge R; Sidorczuk K; Acton L; Thilliez G; Baker DJ; Burdukiewicz M; Stares MD; Browne HP; Le Gall G; Torres RC; Chavez-Arroyo A; Garrett J; Stevens MP; Lawley TD; Bäumler AJ; La Ragione R; Hildebrand F; Kingsley RA,
41897913,https://pubmed.ncbi.nlm.nih.gov/41897913/,41897913,PMC13023283,true,PRJNA1431711,1,Shotgun Metagenomics Reveals Gut Microbiome Remodeling with Altered Taxonomic Composition and Functional Potential in Diabetic Dogs.,Animals : an open access journal from MDPI,2026,10.3390/ani16060936,An Q; Chen S; Ma S; Bai R; Lu Z; Liu Y; Wang F; Wang Q; Song Y; Zhang G; Lyu Y; Wang L; Wang Y; Xia Z,
41897699,https://pubmed.ncbi.nlm.nih.gov/41897699/,41897699,PMC13024847,true,,0,Detoxification of Ochratoxin A by Bacillus amyloliquefaciens MM28: Whole-Genome Sequencing and Safety Evaluation of a Novel Probiotic Strain.,"Foods (Basel, Switzerland)",2026,10.3390/foods15060976,Jia Y; Guo J; Shen Y; Liao C; Chen S; Ding K; Yu Z,
41896653,https://pubmed.ncbi.nlm.nih.gov/41896653/,41896653,PMC13039930,true,PRJNA1357588,1,Multi-omics and network pharmacology reveal the mechanisms of Scutellaria barbata D.Don and Scleromitrion diffusum (Willd.) R.J.Wang against pancreatic cancer.,Scientific reports,2026,10.1038/s41598-026-45676-x,Zhao Z; Yang Y; Zhang L; He X; Ding K; Chen Y; Huo Y; Li P; Li R; Ali T; Zhao D; Choe H; Ma J; Shang D; Zhang L,
41893724,https://pubmed.ncbi.nlm.nih.gov/41893724/,41893724,PMC13030424,true,,0,Comparative Analysis of Microbial Community Structure and Function in the Gut of South China Tigers Under Different Dietary Treatments.,Veterinary sciences,2026,10.3390/vetsci13030307,Qiu Q; Gong T; Du L; Li W; Hu Y; Li D; Zhou C; Liu W,
41893658,https://pubmed.ncbi.nlm.nih.gov/41893658/,41893658,PMC13030013,true,,0,Assessment of Fecal Microbiota in Healthy Dogs and Dogs with Cutaneous Mast Cell Tumors Treated with Electrochemotherapy Combined with Gene Electrotransfer of IL-12.,Veterinary sciences,2026,10.3390/vetsci13030241,Lisjak A; Correa Lopes B; Pilla R; Nemec A; Lampreht Tratar U; Suchodolski JS; Tozon N,
41892478,https://pubmed.ncbi.nlm.nih.gov/41892478/,41892478,PMC13024384,true,,0,Bacteriophage Therapy Against Shigella spp.: A Precision Antimicrobial Strategy.,"Antibiotics (Basel, Switzerland)",2026,10.3390/antibiotics15030317,Scarlata GGM; Belančić A; Štimac D; Fajkić A; Meštrović T; Abenavoli L,
41892210,https://pubmed.ncbi.nlm.nih.gov/41892210/,41892210,PMC13024218,true,PRJNA1428989,1,Early-Life Diarrhea Disrupts Antioxidant-Immune Homeostasis and Gut Microbiota in Suckling Calves.,Biology,2026,10.3390/biology15060450,Liang X; Li X; Mi N; Wu Y; Wu J; Chen H; Liu D,
41887297,https://pubmed.ncbi.nlm.nih.gov/41887297/,41887297,,false,,0,Metagenomic analysis of the gut microbiota in Cryptosporidium-infected Tibetan sheep.,Microbial pathogenesis,2026,10.1016/j.micpath.2026.108461,Lin X; Yang J; Kong H; Pu L; Ma P; Mu W; Sheng H; He J; Zou Y; Wang Y; Guo X; Zhang S; Wang S,
41882801,https://pubmed.ncbi.nlm.nih.gov/41882801/,41882801,PMC13137713,true,PRJNA1314803,1,"Impact of differential dietary concentrations of cobalt, manganese and zinc on gastrointestinal microbiome and resistome of lactating dairy cattle.",Animal microbiome,2026,10.1186/s42523-026-00554-9,Langlois A; Duplessis M; Ronholm J; Vincent AT; Poulin-Laprade D; Petri RM,
